administrative_code,administrative_name,name,tenure_begin,tenure_end,position,gender,birthyear,birthplace,degree,name_tkov,birthplace_tkov,
511400,四川省眉山市,晏永和,2001,2003,市委书记,男,1952,四川省成都市,本科,余斌,四川省达州市,
511400,四川省眉山市,余斌,2000,2003,市长,男,1962,四川省达州市,本科,崔保华,山东省菏泽市,
511400,四川省眉山市,李吉荣,2000,2001,市委书记,男,1948,四川省达州市,,晏永和,四川省成都市,
511500,四川省宜宾市,杜紫平,2016,2021,市长,男,1962,四川省眉山市,研究生,方存好,安徽六安市,
511500,四川省宜宾市,刘中伯,2016,2022,市委书记,男,1962,四川省南充市,研究生,方存好,安徽六安市,
511500,四川省宜宾市,王铭晖,2013,2016,市委书记,男,1960,四川省资阳市,研究生,刘中伯,四川省南充市,
511500,四川省宜宾市,徐进,2011,2016,市长,男,1961,江苏省南京市,研究生,杜紫平,四川省眉山市,
511500,四川省宜宾市,吴光镭,2006,2011,市长,男,1955,四川省遂宁市,研究生,徐进,江苏省南京市,
511500,四川省宜宾市,杨冬生,2006,2013,市委书记,男,1958,四川省广安市,研究生,王铭晖,四川省资阳市,
511500,四川省宜宾市,解洪,2004,2006,市委书记,男,1951,重庆市,研究生,杨冬生,四川省广安市,
511500,四川省宜宾市,焦伟侠,2003,2006,市长,男,1957,山东省烟台市,研究生,吴光镭,四川省遂宁市,
511500,四川省宜宾市,刘捷,2001,2003,市长,男,1957,四川省宜宾市,研究生,焦伟侠,山东省烟台市,
511500,四川省宜宾市,李敦伯,2001,2004,市委书记,男,1948,,,解洪,重庆市,
511500,四川省宜宾市,高万权,1997,2000,市委书记,,,,,李敦伯,,
511500,四川省宜宾市,李敦伯,1996,2001,市长,男,1948,,,刘捷,四川省宜宾市,
511600,四川省广安市,李建勤,2018,2021,市委书记,男,1963,江苏省常州市,研究生,张彤,四川成都市,
511600,四川省广安市,曾卿,2017,2021,市长,男,1969,四川省遂宁市,研究生,赵波,四川省达州市,
511600,四川省广安市,罗增斌,2013,2017,市长,男,1967,四川省广元市,研究生,曾卿,四川省遂宁市,
511600,四川省广安市,侯晓春,2013,2018,市委书记,男,1960,四川省南充市,研究生,李建勤,江苏省常州市,
511600,四川省广安市,侯晓春,2008,2013,市长,男,1960,四川省南充市,研究生,罗增斌,四川省广元市,
511600,四川省广安市,王建军,2008,2013,市委书记,男,1957,江苏省盐城市,研究生,侯晓春,四川省南充市,
511600,四川省广安市,王建军,2005,2008,市长,男,1957,江苏省盐城市,研究生,侯晓春,四川省南充市,
511600,四川省广安市,王平,2005,2008,市委书记,男,1953,四川省广元市,研究生,王建军,江苏省盐城市,
511600,四川省广安市,王平,2002,2005,市长,男,1953,四川省广元市,研究生,王建军,江苏省盐城市,
511600,四川省广安市,谭力,2001,2004,市委书记,男,1955,重庆市,本科,王平,四川省广元市,
511600,四川省广安市,邓剑,1998,2002,市长,男,1948,四川省南充市,,王平,四川省广元市,
511600,四川省广安市,罗松柏,1998,2001,市委书记,,,,,谭力,重庆市,
511700,四川省达州市,郭亨孝,2016,2021,市长,男,1964,四川省眉山市,研究生,严卫东,四川成都市,
511700,四川省达州市,包惠,2016,2021,市委书记,女,1963,云南省曲靖市,研究生,邵革军,山西晋城市,
511700,四川省达州市,包惠,2012,2016,市长,女,1963,云南省曲靖市,研究生,郭亨孝,四川省眉山市,
511700,四川省达州市,焦陕伟,2011,2016,市委书记,,,,,包惠,云南省曲靖市,
511700,四川省达州市,何健,2008,2012,市长,男,1963,四川省达州市,研究生,包惠,云南省曲靖市,
511700,四川省达州市,罗强,2005,2008,市长,男,1963,重庆市,研究生,何健,四川省达州市,
511700,四川省达州市,李向志,2005,2011,市委书记,男,1956,重庆市,研究生,焦陕伟,,
511700,四川省达州市,晏永和,2003,2005,市委书记,男,1952,四川省成都市,本科,李向志,重庆市,
511700,四川省达州市,李向志,2002,2005,市长,男,1956,重庆市,研究生,罗强,重庆市,
511700,四川省达州市,谢天刚,1999,2002,市长,,,,,李向志,重庆市,
511700,四川省达州市,李隆春,1999,2003,市委书记,男,,山东省,,晏永和,四川省成都市,
511800,四川省雅安市,邹瑾,2017,2021,市长,男,1964,四川省达州市,研究生,彭映梅,江西省南昌市,
511800,四川省雅安市,兰开驰,2017,2021,市委书记,男,1961,四川省绵阳市,研究生,李酌,四川省巴中市,
511800,四川省雅安市,兰开驰,2014,2017,市长,男,1961,四川省绵阳市,研究生,邹瑾,四川省达州市,
511800,四川省雅安市,叶壮,2013,2017,市委书记,男,1958,四川省广安市,本科,兰开驰,四川省绵阳市,
511800,四川省雅安市,陈越良,2011,2014,市长,男,1962,福建省漳州市,本科,兰开驰,四川省绵阳市,
511800,四川省雅安市,刘守培,2006,2011,市长,男,1953,四川省德阳市,研究生,陈越良,福建省漳州市,
511800,四川省雅安市,徐孟加,2006,2013,市委书记,男,1957,四川省宜宾市,本科,叶壮,四川省广安市,
511800,四川省雅安市,徐孟加,2005,2006,市长,男,1957,四川省宜宾市,本科,刘守培,四川省德阳市,
511800,四川省雅安市,傅志康,2002,2005,市长,,1954,四川省,研究生,徐孟加,四川省宜宾市,
511800,四川省雅安市,侯雄飞,2002,2006,市委书记,男,1953,四川省南充市,研究生,徐孟加,四川省宜宾市,
511800,四川省雅安市,魏宏,2000,2002,市委书记,男,1954,山东省临沂市,研究生,侯雄飞,四川省南充市,
511800,四川省雅安市,黄彦蓉,1999,2002,市长,女,1955,山西省运城市,研究生,傅志康,四川省,
511900,四川省巴中市,罗增斌,2017,2021,市委书记,男,1967,四川省广元市,研究生,何平,四川达州市,
511900,四川省巴中市,冯键,2016,2017,市委书记,男,1964,安徽省滁州市,研究生,罗增斌,四川省广元市,
511900,四川省巴中市,何平,2016,2021,市长,男,1964,四川省达州市,研究生,高鹏凌,重庆市,
511900,四川省巴中市,冯键,2015,2016,市长,男,1964,安徽省滁州市,研究生,何平,四川省达州市,
511900,四川省巴中市,李刚,2011,2016,市委书记,男,1965,四川省成都市,研究生,冯键,安徽省滁州市,
511900,四川省巴中市,周喜安,2010,2014,市长,男,1963,河南省信阳市,研究生,冯键,安徽省滁州市,
511900,四川省巴中市,蒲波,2008,2010,市长,男,1963,四川省南充市,研究生,周喜安,河南省信阳市,
511900,四川省巴中市,李仲彬,2006,2006,市长,男,1958,四川省眉山市,研究生,雷洪金,四川省资阳市,
511900,四川省巴中市,雷洪金,2006,2008,市长,男,1959,四川省资阳市,研究生,蒲波,四川省南充市,
511900,四川省巴中市,李仲彬,2006,2011,市委书记,男,1958,四川省眉山市,研究生,李刚,四川省成都市,
511900,四川省巴中市,熊光林,2005,2006,市委书记,男,1949,四川省巴中市,本科,李仲彬,四川省眉山市,
511900,四川省巴中市,熊光林,2001,2006,市长,男,1949,四川省巴中市,本科,李仲彬,四川省眉山市,
511900,四川省巴中市,杨安明,2001,2005,市委书记,,,,,熊光林,四川省巴中市,
511900,四川省巴中市,李克明,2000,2001,市长,男,1944,四川省巴中市,研究生,熊光林,四川省巴中市,
511900,四川省巴中市,周登全,1997,2001,市委书记,男,1943,四川省达州市,专科,杨安明,,
512000,四川省资阳市,徐芝文,2020,2022,市长,男,1973,四川省巴中市,研究生,王善平,四川达州市,
512000,四川省资阳市,廖仁松,2019,2021,市委书记,男,1963,四川省成都市,本科,蒋天宝,四川南充市,
512000,四川省资阳市,吴旭,2018,2020,市长,女,1970,四川省自贡市,研究生,徐芝文,四川省巴中市,
512000,四川省资阳市,陈吉明,2018,2019,市委书记,男,1962,四川省自贡市,研究生,廖仁松,四川省成都市,
512000,四川省资阳市,陈吉明,2014,2018,市长,男,1962,四川省自贡市,研究生,吴旭,四川省自贡市,
512000,四川省资阳市,周喜安,2014,2018,市委书记,男,1963,河南省信阳市,研究生,陈吉明,四川省自贡市,
512000,四川省资阳市,邓全忠,2012,2014,市长,男,1962,四川省绵阳市,研究生,陈吉明,四川省自贡市,
512000,四川省资阳市,李佳,2009,2014,市委书记,女,1966,四川省眉山市,研究生,周喜安,河南省信阳市,
512000,四川省资阳市,罗勤宏,2007,2012,市长,男,1954,四川省遂宁市,研究生,邓全忠,四川省绵阳市,
512000,四川省资阳市,翟占一,2007,2009,市委书记,男,1956,山东省济宁市,研究生,李佳,四川省眉山市,
512000,四川省资阳市,翟占一,2005,2007,市长,男,1956,山东省济宁市,研究生,罗勤宏,四川省遂宁市,
512000,四川省资阳市,王华,2003,2005,市长,,,浙江省,本科,翟占一,山东省济宁市,
512000,四川省资阳市,钟勉,2003,2007,市委书记,男,1963,四川省乐山市,研究生,翟占一,山东省济宁市,
512000,四川省资阳市,陈光志,2000,2003,市委书记,男,1954,四川省成都市,研究生,钟勉,四川省乐山市,
513200,四川省阿坝藏族羌族自治州,刘坪,2018,至今,州委书记,男,1963,四川省宜宾市,研究生,,,
513200,四川省阿坝藏族羌族自治州,杨克宁,2015,2021,州长,男,1962,四川省阿坝藏族羌族自治州,研究生,罗振华,四川甘孜藏族自治州,
513200,四川省阿坝藏族羌族自治州,刘作明,2012,2018,州委书记,男,1957,山东省烟台市,本科,刘坪,四川省宜宾市,
513200,四川省阿坝藏族羌族自治州,吴泽刚,2008,2015,州长,男,1955,四川省阿坝藏族羌族自治州,本科,杨克宁,四川省阿坝藏族羌族自治州,
513200,四川省阿坝藏族羌族自治州,侍俊,2007,2012,州委书记,男,1962,江苏省,研究生,刘作明,山东省烟台市,
513200,四川省阿坝藏族羌族自治州,张东生,2002,2008,州长,,,,,吴泽刚,四川省阿坝藏族羌族自治州,
513200,四川省阿坝藏族羌族自治州,黄新初,2000,2007,州委书记,男,1957,湖北省孝感市,研究生,侍俊,江苏省,
513200,四川省阿坝藏族羌族自治州,王雨顺,1997,2002,州长,男,1963,四川省甘孜藏族自治州,本科,张东生,,
513200,四川省阿坝藏族羌族自治州,李崇禧,1996,2000,州委书记,男,1951,四川省资阳市,本科,黄新初,湖北省孝感市,
513300,四川省甘孜藏族自治州,肖友才,2016,2021,州长,男,1965,四川省阿坝藏族羌族自治州,研究生,冯发贵,四川阿坝藏族羌族自治州,
513300,四川省甘孜藏族自治州,刘成鸣,2015,2021,州委书记,男,1963,四川省德阳市,研究生,沈阳,山东省莱芜市,
513300,四川省甘孜藏族自治州,胡昌升,2012,2015,州委书记,男,1963,江西省宜春市,研究生,刘成鸣,四川省德阳市,
513300,四川省甘孜藏族自治州,益西达瓦,2011,2016,州长,男,1964,四川省甘孜藏族自治州,研究生,肖友才,四川省阿坝藏族羌族自治州,
513300,四川省甘孜藏族自治州,李昌平,2007,2011,州长,男,1961,四川省阿坝藏族羌族自治州,研究生,益西达瓦,四川省甘孜藏族自治州,
513300,四川省甘孜藏族自治州,刘道平,2007,2012,州委书记,男,1956,四川省巴中市,研究生,胡昌升,江西省宜春市,
513300,四川省甘孜藏族自治州,尧斯丹,2006,2007,州委书记,男,1962,四川省阿坝藏族羌族自治州,研究生,刘道平,四川省巴中市,
513300,四川省甘孜藏族自治州,刘道平,2003,2006,州委书记,男,1956,四川省巴中市,研究生,尧斯丹,四川省阿坝藏族羌族自治州,
513300,四川省甘孜藏族自治州,尧斯丹,2002,2007,州长,男,1962,四川省阿坝藏族羌族自治州,研究生,李昌平,四川省阿坝藏族羌族自治州,
513300,四川省甘孜藏族自治州,敬全林,1995,2003,州委书记,男,1955,,,刘道平,四川省巴中市,
513400,四川省凉山彝族自治州,苏嘎尔布,2016,2021,州长,男,1964,四川省凉山彝族自治州,研究生,阿石拉比,四川甘孜藏族自治州,
513400,四川省凉山彝族自治州,林书成,2015,2021,州委书记,男,1962,甘肃省天水市,本科,段毅君,四川省乐山市,
513400,四川省凉山彝族自治州,罗凉清,2011,2016,州长,男,1959,四川省凉山彝族自治州,本科,苏嘎尔布,四川省凉山彝族自治州,
513400,四川省凉山彝族自治州,翟占一,2009,2015,州委书记,男,1956,山东省济宁市,研究生,林书成,甘肃省天水市,
513400,四川省凉山彝族自治州,张支铁,2005,2011,州长,男,1955,四川省凉山彝族自治州,本科,罗凉清,四川省凉山彝族自治州,
513400,四川省凉山彝族自治州,曲木史哈,2003,2004,州长,男,1960,四川省凉山彝族自治州,研究生,张支铁,四川省凉山彝族自治州,
513400,四川省凉山彝族自治州,吴靖平,2003,2009,州委书记,男,1963,安徽省合肥市,研究生,翟占一,山东省济宁市,
513400,四川省凉山彝族自治州,张作哈,1999,2003,州长,男,1950,四川省凉山彝族自治州,研究生,曲木史哈,四川省凉山彝族自治州,
513400,四川省凉山彝族自治州,骆玉祥,1995,2003,州委书记,男,1969,四川省凉山彝族自治州,本科,吴靖平,安徽省合肥市,
520000,贵州省,李炳军,2020,至今,省长,男,1963,山东潍坊市,本科,,,
520000,贵州省,谌贻琴,2020,至今,省委书记,女,1959,贵州毕节市,研究生,,,
520000,贵州省,谌贻琴,2017,2020,省长,女,1959,贵州省毕节市,研究生,李炳军,山东潍坊市,
520000,贵州省,孙志刚,2017,2020,省委书记,男,1954,河南省郑州市,研究生,谌贻琴,贵州毕节市,
520000,贵州省,孙志刚,2015,2017,省长,男,1954,河南省郑州市,研究生,谌贻琴,贵州省毕节市,
520000,贵州省,陈敏尔,2015,2017,省委书记,男,1960,浙江省绍兴市,研究生,孙志刚,河南省郑州市,
520000,贵州省,陈敏尔,2012,2015,省长,男,1960,浙江省绍兴市,研究生,孙志刚,河南省郑州市,
520000,贵州省,赵克志,2012,2015,省委书记,男,1953,山东省青岛市,研究生,陈敏尔,浙江省绍兴市,
520000,贵州省,赵克志,2010,2012,省长,男,1953,山东省青岛市,研究生,陈敏尔,浙江省绍兴市,
520000,贵州省,栗战书,2010,2012,省委书记,男,1950,河北省石家庄市,研究生,赵克志,山东省青岛市,
520000,贵州省,林树森,2006,2010,省长,男,1946,广东省汕头市,本科,赵克志,山东省青岛市,
520000,贵州省,石宗源,2005,2010,省委书记,男,1946,河北省保定市,本科,栗战书,河北省石家庄市,
520000,贵州省,石秀诗,2001,2006,省长,男,1942,河南省商丘市,本科,林树森,广东省汕头市,
520000,贵州省,钱运录,2001,2005,省委书记,男,1944,湖北省孝感市,本科,石宗源,河北省保定市,
520000,贵州省,钱运录,1999,2001,省长,男,1944,湖北省孝感市,本科,石秀诗,河南省商丘市,
520000,贵州省,刘方仁,1993,2001,省委书记,男,1936,陕西省咸阳市,本科,钱运录,湖北省孝感市,
520100,贵州省贵阳市,赵德明,2018,2021,市委书记,男,1963,广西壮族自治区来宾市,研究生,胡忠雄,湖南常德市,
520100,贵州省贵阳市,陈晏,2017,2021,市长,男,1963,江苏省苏州市,本科,马宁宇,陕西省西安市,
520100,贵州省贵阳市,李再勇,2017,2018,市委书记,男,1962,贵州省遵义市,研究生,赵德明,广西壮族自治区来宾市,
520100,贵州省贵阳市,刘文新,2013,2017,市长,男,1967,江西省萍乡市,研究生,陈晏,江苏省苏州市,
520100,贵州省贵阳市,陈刚,2013,2017,市委书记,男,1965,江苏省扬州市,研究生,李再勇,贵州省遵义市,
520100,贵州省贵阳市,李再勇,2011,2013,市长,男,1962,贵州省遵义市,研究生,刘文新,江西省萍乡市,
520100,贵州省贵阳市,李军,2007,2013,市委书记,男,1962,湖南省常德市,研究生,陈刚,江苏省扬州市,
520100,贵州省贵阳市,袁周,2005,2011,市长,男,1957,河南省许昌市,研究生,李再勇,贵州省遵义市,
520100,贵州省贵阳市,王晓东,2000,2007,市委书记,男,1960,江西省赣州市,研究生,李军,湖南省常德市,
520100,贵州省贵阳市,庹文升,1998,2000,市委书记,男,1949,湖北省,本科,王晓东,江西省赣州市,
520100,贵州省贵阳市,孙国强,1997,2004,市长,男,1953,河南省平顶山市,研究生,袁周,河南省许昌市,
520200,贵州省六盘水市,李刚,2017,2021,市长,男,1972,贵州省安顺市,研究生,张定超,贵州省贵阳市,
520200,贵州省六盘水市,周荣,2017,2017,市委书记,男,1963,贵州省毕节市,本科,王忠,贵州省遵义市,
520200,贵州省六盘水市,王忠,2017,2021,市委书记,男,1963,贵州省遵义市,研究生,李刚,贵州省安顺市,
520200,贵州省六盘水市,周荣,2013,2017,市长,男,1963,贵州省毕节市,本科,李刚,贵州省安顺市,
520200,贵州省六盘水市,李再勇,2013,2017,市委书记,男,1962,贵州省遵义市,研究生,周荣,贵州省毕节市,
520200,贵州省六盘水市,王晓光,2011,2013,市委书记,男,1961,山东省菏泽市,研究生,李再勇,贵州省遵义市,
520200,贵州省六盘水市,何刚,2008,2013,市长,男,1962,河北省唐山市,研究生,周荣,贵州省毕节市,
520200,贵州省六盘水市,刘一民,2008,2011,市委书记,男,1955,四川省南充市,研究生,王晓光,山东省菏泽市,
520200,贵州省六盘水市,刘一民,2005,2008,市长,男,1955,四川省南充市,研究生,何刚,河北省唐山市,
520200,贵州省六盘水市,辛维光,2003,2008,市委书记,男,1954,山东省烟台市,研究生,刘一民,四川省南充市,
520200,贵州省六盘水市,廖少华,2002,2005,市长,男,1960,四川省遂宁市,研究生,刘一民,四川省南充市,
520200,贵州省六盘水市,林明达,2001,2003,市委书记,男,1947,贵州省安顺市,研究生,辛维光,山东省烟台市,
520200,贵州省六盘水市,易胜金,1997,2002,市长,,,,,廖少华,四川省遂宁市,
520200,贵州省六盘水市,徐敬原,1997,2001,市委书记,男,1950,江苏省,专科,林明达,贵州省安顺市,
520300,贵州省遵义市,黄伟,2019,至今,市长,男,1972,贵州省贵阳市,研究生,,,
520300,贵州省遵义市,魏树旺,2019,2022,市委书记,男,1967,河北省保定市,研究生,李睿,山西吕梁市,
520300,贵州省遵义市,龙长春,2017,2019,市委书记,男,1961,贵州省铜仁市,研究生,魏树旺,河北省保定市,
520300,贵州省遵义市,魏树旺,2015,2019,市长,男,1967,河北省保定市,研究生,黄伟,贵州省贵阳市,
520300,贵州省遵义市,王晓光,2013,2017,市委书记,男,1961,山东省菏泽市,研究生,龙长春,贵州省铜仁市,
520300,贵州省遵义市,廖少华,2012,2013,市委书记,男,1960,四川省遂宁市,研究生,王晓光,山东省菏泽市,
520300,贵州省遵义市,王秉清,2011,2015,市长,男,1957,河北省张家口市,研究生,魏树旺,河北省保定市,
520300,贵州省遵义市,喻红秋,2011,2012,市委书记,女,1960,山东省烟台市,研究生,廖少华,四川省遂宁市,
520300,贵州省遵义市,王晓光,2008,2011,市长,男,1961,山东省菏泽市,研究生,王秉清,河北省张家口市,
520300,贵州省遵义市,慕德贵,2008,2011,市委书记,男,1959,吉林省吉林市,研究生,喻红秋,山东省烟台市,
520300,贵州省遵义市,慕德贵,2006,2008,市长,男,1959,吉林省吉林市,研究生,王晓光,山东省菏泽市,
520300,贵州省遵义市,卢守祥,2001,2006,市长,男,1953,贵州省贵阳市,本科,慕德贵,吉林省吉林市,
520300,贵州省遵义市,傅传耀,2001,2008,市委书记,男,1955,贵州省毕节市,研究生,慕德贵,吉林省吉林市,
520300,贵州省遵义市,傅传耀,1997,2001,市长,男,1955,贵州省毕节市,研究生,卢守祥,贵州省贵阳市,
520300,贵州省遵义市,董大明,1997,2001,市委书记,,,,,傅传耀,贵州省毕节市,
520400,贵州省安顺市,宋晓路,2019,2022,市长,男,1969,贵州省遵义市,研究生,尹恒斌,江苏盐城市,
520400,贵州省安顺市,陈训华,2019,2021,市委书记,男,1961,贵州省遵义市,研究生,陈少荣,贵州毕节市,
520400,贵州省安顺市,陈训华,2016,2019,市长,男,1961,贵州省遵义市,研究生,宋晓路,贵州省遵义市,
520400,贵州省安顺市,曾永涛,2016,2019,市委书记,男,1964,贵州省遵义市,研究生,陈训华,贵州省遵义市,
520400,贵州省安顺市,王术君,2013,2013,市长,男,1970,山东省潍坊市,研究生,,,
520400,贵州省安顺市,周建琨,2013,2016,市委书记,男,1960,贵州省贵阳市,研究生,曾永涛,贵州省遵义市,
520400,贵州省安顺市,周建琨,2011,2013,市长,男,1960,贵州省贵阳市,研究生,王术君,山东省潍坊市,
520400,贵州省安顺市,罗宁,2008,2011,市长,女,1959,贵州省遵义市,本科,周建琨,贵州省贵阳市,
520400,贵州省安顺市,陈坚,2008,2013,市委书记,男,1962,江西省赣州市,研究生,周建琨,贵州省贵阳市,
520400,贵州省安顺市,申晓庆,2006,2008,市长,男,1956,河南省焦作市,研究生,罗宁,贵州省遵义市,
520400,贵州省安顺市,慕德贵,2002,2006,市长,男,1959,吉林省吉林市,研究生,申晓庆,河南省焦作市,
520400,贵州省安顺市,陈海峰,2002,2008,市委书记,男,1956,浙江省丽水市,研究生,陈坚,江西省赣州市,
520400,贵州省安顺市,陈海峰,2000,2002,市长,男,1956,浙江省丽水市,研究生,慕德贵,吉林省吉林市,
520500,贵州省毕节市,张集智,2017,2021,市长,男,1969,贵州省遵义市,研究生,杨昌鹏,贵州遵义市,
520500,贵州省毕节市,桑维亮,2016,2017,市长,男,1962,贵州省黔西南布依族苗族自治州,本科,张集智,贵州省遵义市,
520500,贵州省毕节市,周建琨,2016,2021,市委书记,男,1960,贵州省贵阳市,研究生,吴强,湖南省怀化市,
520500,贵州省毕节市,陈志刚,2015,2016,市委书记,男,1960,江西省景德镇市,本科,周建琨,贵州省贵阳市,
520500,贵州省毕节市,陈昌旭,2012,2016,市长,男,1970,贵州省遵义市,研究生,桑维亮,贵州省黔西南布依族苗族自治州,
520500,贵州省毕节市,张吉勇,2012,2015,市委书记,男,1959,贵州省铜仁市,本科,陈志刚,江西省景德镇市,
520500,贵州省毕节市,张吉勇,2008,2012,市长,男,1959,贵州省铜仁市,本科,陈昌旭,贵州省遵义市,
520500,贵州省毕节市,秦如培,2008,2012,市委书记,男,1962,贵州省铜仁市,研究生,张吉勇,贵州省铜仁市,
520500,贵州省毕节市,秦如培,2006,2008,市长,男,1962,贵州省铜仁市,研究生,张吉勇,贵州省铜仁市,
520500,贵州省毕节市,刘晓凯,2006,2008,市委书记,男,1962,贵州省黔东南苗族侗族自治州,研究生,秦如培,贵州省铜仁市,
520500,贵州省毕节市,黄家培,2003,2006,市长,男,1957,贵州省毕节市,本科,秦如培,贵州省铜仁市,
520500,贵州省毕节市,赵友良,2003,2006,市委书记,男,1950,,,刘晓凯,贵州省黔东南苗族侗族自治州,
520500,贵州省毕节市,张群山,2001,2003,市长,男,1953,河北省邢台市,研究生,黄家培,贵州省毕节市,
520600,贵州省铜仁市,陈少荣,2017,2021,市长,男,1966,贵州省毕节市,本科,皮贵怀,湖南省益阳市,
520600,贵州省铜仁市,陈昌旭,2016,2022,市委书记,男,1970,贵州省遵义市,研究生,李作勋,贵州省遵义市,
520600,贵州省铜仁市,陈晏,2015,2017,市长,男,1963,江苏省苏州市,本科,陈少荣,贵州省毕节市,
520600,贵州省铜仁市,夏庆丰,2015,2016,市委书记,男,1969,湖北省咸宁市,研究生,陈昌旭,贵州省遵义市,
520600,贵州省铜仁市,刘奇凡,2012,2015,市委书记,男,1967,贵州省六盘水市,研究生,夏庆丰,湖北省咸宁市,
520600,贵州省铜仁市,夏庆丰,2011,2015,市长,男,1969,湖北省咸宁市,研究生,陈晏,江苏省苏州市,
520600,贵州省铜仁市,李再勇,2008,2011,市长,男,1962,贵州省遵义市,研究生,夏庆丰,湖北省咸宁市,
520600,贵州省铜仁市,廖国勋,2008,2012,市委书记,男,1963,四川省成都市,研究生,刘奇凡,贵州省六盘水市,
520600,贵州省铜仁市,廖国勋,2007,2008,市长,男,1963,四川省成都市,研究生,李再勇,贵州省遵义市,
522300,贵州省黔西南布依族苗族自治州,刘文新,2017,2022,州委书记,男,1967,江西省萍乡市,研究生,陈昌旭,贵州遵义市,
522300,贵州省黔西南布依族苗族自治州,杨永英,2013,2021,州长,女,1964,贵州省黔南布依族苗族自治州,研究生,黄兴文,贵州黔西南布依族苗族自治州,
522300,贵州省黔西南布依族苗族自治州,张政,2013,2017,州委书记,男,1966,黑龙江省绥化市,研究生,刘文新,江西省萍乡市,
522300,贵州省黔西南布依族苗族自治州,龙长春,2011,2013,州长,男,1957,贵州省铜仁市,研究生,杨永英,贵州省黔南布依族苗族自治州,
522300,贵州省黔西南布依族苗族自治州,陈鸣明,2011,2013,州委书记,男,1957,贵州省黔南布依族苗族自治州,研究生,张政,黑龙江省绥化市,
522300,贵州省黔西南布依族苗族自治州,陈鸣明,2006,2011,州长,男,1957,贵州省黔南布依族苗族自治州,研究生,龙长春,贵州省铜仁市,
522300,贵州省黔西南布依族苗族自治州,陈敏,2006,2011,州委书记,男,1955,山东省德州市,研究生,陈鸣明,贵州省黔南布依族苗族自治州,
522300,贵州省黔西南布依族苗族自治州,班程农,2003,2006,州长,男,1953,贵州省黔南布依族苗族自治州,研究生,陈鸣明,贵州省黔南布依族苗族自治州,
522300,贵州省黔西南布依族苗族自治州,许正维,1999,2006,州委书记,男,1949,贵州省毕节市,本科,陈敏,山东省德州市,
522300,贵州省黔西南布依族苗族自治州,黄康生,1993,2003,州长,男,1952,贵州省黔西南布依族苗族自治州,研究生,班程农,贵州省黔南布依族苗族自治州,
522600,贵州省黔东南苗族侗族自治州,罗强,2017,2021,州长,男,1970,贵州省铜仁市,研究生,安九熊,贵州铜仁市,
522600,贵州省黔东南苗族侗族自治州,黄秋斌,2017,2017,州委书记,男,1972,福建省泉州市,研究生,桑维亮,贵州省黔西南布依族苗族自治州,
522600,贵州省黔东南苗族侗族自治州,桑维亮,2017,2021,州委书记,男,1962,贵州省黔西南布依族苗族自治州,本科,罗强,贵州铜仁市,
522600,贵州省黔东南苗族侗族自治州,冯仕文,2015,2017,州长,男,1962,贵州省铜仁市,本科,罗强,贵州省铜仁市,
522600,贵州省黔东南苗族侗族自治州,廖飞,2012,2015,州长,男,1970,贵州省六盘水市,研究生,冯仕文,贵州省铜仁市,
522600,贵州省黔东南苗族侗族自治州,李飞跃,2012,2017,州委书记,男,1959,贵州省铜仁市,研究生,黄秋斌,福建省泉州市,
522600,贵州省黔东南苗族侗族自治州,李飞跃,2006,2012,州长,男,1959,贵州省铜仁市,研究生,廖飞,贵州省六盘水市,
522600,贵州省黔东南苗族侗族自治州,李月成,2005,2006,州长,男,1957,贵州省黔东南苗族侗族自治州,研究生,李飞跃,贵州省铜仁市,
522600,贵州省黔东南苗族侗族自治州,廖少华,2005,2012,州委书记,男,1960,四川省遂宁市,研究生,李飞跃,贵州省铜仁市,
522600,贵州省黔东南苗族侗族自治州,刘晓凯,1998,2005,州长,男,1962,贵州省黔东南苗族侗族自治州,研究生,李月成,贵州省黔东南苗族侗族自治州,
522600,贵州省黔东南苗族侗族自治州,刘光磊,1998,2005,州委书记,男,1954,山东省菏泽市,研究生,廖少华,四川省遂宁市,
522700,贵州省黔南布依族苗族自治州,唐德智,2017,至今,州委书记,男,1965,贵州省贵阳市,本科,,,
522700,贵州省黔南布依族苗族自治州,吴胜华,2016,2021,州长,男,1966,贵州省黔南布依族苗族自治州,研究生,钟阳,江西省吉安市,
522700,贵州省黔南布依族苗族自治州,龙长春,2013,2017,州委书记,男,1957,贵州省铜仁市,研究生,唐德智,贵州省贵阳市,
522700,贵州省黔南布依族苗族自治州,向红琼,2011,2016,州长,女,1958,贵州省遵义市,研究生,吴胜华,贵州省黔南布依族苗族自治州,
522700,贵州省黔南布依族苗族自治州,黄家培,2008,2013,州委书记,男,1957,贵州省毕节市,本科,龙长春,贵州省铜仁市,
522700,贵州省黔南布依族苗族自治州,吴廷述,2007,2008,州委书记,男,1953,贵州省遵义市,研究生,黄家培,贵州省毕节市,
522700,贵州省黔南布依族苗族自治州,李月成,2006,2011,州长,男,1957,贵州省黔东南苗族侗族自治州,研究生,向红琼,贵州省遵义市,
522700,贵州省黔南布依族苗族自治州,王培安,2006,2007,州委书记,男,1958,贵州省遵义市,研究生,吴廷述,贵州省遵义市,
522700,贵州省黔南布依族苗族自治州,刘晓凯,2005,2006,州长,男,1962,贵州省黔东南苗族侗族自治州,研究生,李月成,贵州省黔东南苗族侗族自治州,
